"time_min","time_sec","intensity","unit","channel_label","sample_id","sample_name","sample_type","operator","method","batch","run_datetime","run_date","run_time","instrument","detector","wavelength","lambda_nm","channel","lambda","detector_id","software_version","vial","sample_dilution","sample_injection_volume","sample_amount","time_range","time_interval","time_interval_unit","time_unit","time_multiplier","detector_y_unit","intensity_multiplier","scaled","source_file","source_file_format","source_sha1","data_format","parser","format_out","y_unit"
4.25,255,3860.078,"mV","Detector A 228nm","Cal 006","Cal 006","Standard","System Administrator","C:\Users\User\Desktop\methods\Cerilliant_072425_quant.lcm","C:\Users\User\Desktop\Data\2025\July\072425_Cal_Cerilliant\072425_Cal_Cerilliant.lcb",2025-07-25 02:07:42.201397,"2025-07-25","02:07:42","LC-2030 UV Detector","Detector A","228nm",228,"","228nm","LC.1.1.DET.1.CH#1","5.97 SP1","NA","1","8","1","4.25 | 4.5","0.00333333333333333","min","min","60000","mV","0.001","TRUE","C:/LabSolutions/Data/Cal 006_007.lcd","shimadzu_lcd","a23d77f73e1c9e478a86a36845abba066555e186","long","chromconverter","data.frame","mV"
4.25018532246108,255.011119347665,3864.742,"mV","Detector A 228nm","Cal 006","Cal 006","Standard","System Administrator","C:\Users\User\Desktop\methods\Cerilliant_072425_quant.lcm","C:\Users\User\Desktop\Data\2025\July\072425_Cal_Cerilliant\072425_Cal_Cerilliant.lcb",2025-07-25 02:07:42.201397,"2025-07-25","02:07:42","LC-2030 UV Detector","Detector A","228nm",228,"","228nm","LC.1.1.DET.1.CH#1","5.97 SP1","NA","1","8","1","4.25 | 4.5","0.00333333333333333","min","min","60000","mV","0.001","TRUE","C:/LabSolutions/Data/Cal 006_007.lcd","shimadzu_lcd","a23d77f73e1c9e478a86a36845abba066555e186","long","chromconverter","data.frame","mV"
4.25037064492216,255.02223869533,3869.373,"mV","Detector A 228nm","Cal 006","Cal 006","Standard","System Administrator","C:\Users\User\Desktop\methods\Cerilliant_072425_quant.lcm","C:\Users\User\Desktop\Data\2025\July\072425_Cal_Cerilliant\072425_Cal_Cerilliant.lcb",2025-07-25 02:07:42.201397,"2025-07-25","02:07:42","LC-2030 UV Detector","Detector A","228nm",228,"","228nm","LC.1.1.DET.1.CH#1","5.97 SP1","NA","1","8","1","4.25 | 4.5","0.00333333333333333","min","min","60000","mV","0.001","TRUE","C:/LabSolutions/Data/Cal 006_007.lcd","shimadzu_lcd","a23d77f73e1c9e478a86a36845abba066555e186","long","chromconverter","data.frame","mV"
4.25055596738325,255.033358042995,3874.016,"mV","Detector A 228nm","Cal 006","Cal 006","Standard","System Administrator","C:\Users\User\Desktop\methods\Cerilliant_072425_quant.lcm","C:\Users\User\Desktop\Data\2025\July\072425_Cal_Cerilliant\072425_Cal_Cerilliant.lcb",2025-07-25 02:07:42.201397,"2025-07-25","02:07:42","LC-2030 UV Detector","Detector A","228nm",228,"","228nm","LC.1.1.DET.1.CH#1","5.97 SP1","NA","1","8","1","4.25 | 4.5","0.00333333333333333","min","min","60000","mV","0.001","TRUE","C:/LabSolutions/Data/Cal 006_007.lcd","shimadzu_lcd","a23d77f73e1c9e478a86a36845abba066555e186","long","chromconverter","data.frame","mV"
4.25074128984433,255.04447739066,3878.645,"mV","Detector A 228nm","Cal 006","Cal 006","Standard","System Administrator","C:\Users\User\Desktop\methods\Cerilliant_072425_quant.lcm","C:\Users\User\Desktop\Data\2025\July\072425_Cal_Cerilliant\072425_Cal_Cerilliant.lcb",2025-07-25 02:07:42.201397,"2025-07-25","02:07:42","LC-2030 UV Detector","Detector A","228nm",228,"","228nm","LC.1.1.DET.1.CH#1","5.97 SP1","NA","1","8","1","4.25 | 4.5","0.00333333333333333","min","min","60000","mV","0.001","TRUE","C:/LabSolutions/Data/Cal 006_007.lcd","shimadzu_lcd","a23d77f73e1c9e478a86a36845abba066555e186","long","chromconverter","data.frame","mV"
4.25092661230541,255.055596738325,3883.251,"mV","Detector A 228nm","Cal 006","Cal 006","Standard","System Administrator","C:\Users\User\Desktop\methods\Cerilliant_072425_quant.lcm","C:\Users\User\Desktop\Data\2025\July\072425_Cal_Cerilliant\072425_Cal_Cerilliant.lcb",2025-07-25 02:07:42.201397,"2025-07-25","02:07:42","LC-2030 UV Detector","Detector A","228nm",228,"","228nm","LC.1.1.DET.1.CH#1","5.97 SP1","NA","1","8","1","4.25 | 4.5","0.00333333333333333","min","min","60000","mV","0.001","TRUE","C:/LabSolutions/Data/Cal 006_007.lcd","shimadzu_lcd","a23d77f73e1c9e478a86a36845abba066555e186","long","chromconverter","data.frame","mV"
4.25111193476649,255.06671608599,3887.86,"mV","Detector A 228nm","Cal 006","Cal 006","Standard","System Administrator","C:\Users\User\Desktop\methods\Cerilliant_072425_quant.lcm","C:\Users\User\Desktop\Data\2025\July\072425_Cal_Cerilliant\072425_Cal_Cerilliant.lcb",2025-07-25 02:07:42.201397,"2025-07-25","02:07:42","LC-2030 UV Detector","Detector A","228nm",228,"","228nm","LC.1.1.DET.1.CH#1","5.97 SP1","NA","1","8","1","4.25 | 4.5","0.00333333333333333","min","min","60000","mV","0.001","TRUE","C:/LabSolutions/Data/Cal 006_007.lcd","shimadzu_lcd","a23d77f73e1c9e478a86a36845abba066555e186","long","chromconverter","data.frame","mV"
4.25129725722758,255.077835433655,3892.425,"mV","Detector A 228nm","Cal 006","Cal 006","Standard","System Administrator","C:\Users\User\Desktop\methods\Cerilliant_072425_quant.lcm","C:\Users\User\Desktop\Data\2025\July\072425_Cal_Cerilliant\072425_Cal_Cerilliant.lcb",2025-07-25 02:07:42.201397,"2025-07-25","02:07:42","LC-2030 UV Detector","Detector A","228nm",228,"","228nm","LC.1.1.DET.1.CH#1","5.97 SP1","NA","1","8","1","4.25 | 4.5","0.00333333333333333","min","min","60000","mV","0.001","TRUE","C:/LabSolutions/Data/Cal 006_007.lcd","shimadzu_lcd","a23d77f73e1c9e478a86a36845abba066555e186","long","chromconverter","data.frame","mV"
4.25148257968866,255.08895478132,3896.938,"mV","Detector A 228nm","Cal 006","Cal 006","Standard","System Administrator","C:\Users\User\Desktop\methods\Cerilliant_072425_quant.lcm","C:\Users\User\Desktop\Data\2025\July\072425_Cal_Cerilliant\072425_Cal_Cerilliant.lcb",2025-07-25 02:07:42.201397,"2025-07-25","02:07:42","LC-2030 UV Detector","Detector A","228nm",228,"","228nm","LC.1.1.DET.1.CH#1","5.97 SP1","NA","1","8","1","4.25 | 4.5","0.00333333333333333","min","min","60000","mV","0.001","TRUE","C:/LabSolutions/Data/Cal 006_007.lcd","shimadzu_lcd","a23d77f73e1c9e478a86a36845abba066555e186","long","chromconverter","data.frame","mV"
4.25166790214974,255.100074128984,3901.468,"mV","Detector A 228nm","Cal 006","Cal 006","Standard","System Administrator","C:\Users\User\Desktop\methods\Cerilliant_072425_quant.lcm","C:\Users\User\Desktop\Data\2025\July\072425_Cal_Cerilliant\072425_Cal_Cerilliant.lcb",2025-07-25 02:07:42.201397,"2025-07-25","02:07:42","LC-2030 UV Detector","Detector A","228nm",228,"","228nm","LC.1.1.DET.1.CH#1","5.97 SP1","NA","1","8","1","4.25 | 4.5","0.00333333333333333","min","min","60000","mV","0.001","TRUE","C:/LabSolutions/Data/Cal 006_007.lcd","shimadzu_lcd","a23d77f73e1c9e478a86a36845abba066555e186","long","chromconverter","data.frame","mV"
4.25185322461082,255.111193476649,3906.033,"mV","Detector A 228nm","Cal 006","Cal 006","Standard","System Administrator","C:\Users\User\Desktop\methods\Cerilliant_072425_quant.lcm","C:\Users\User\Desktop\Data\2025\July\072425_Cal_Cerilliant\072425_Cal_Cerilliant.lcb",2025-07-25 02:07:42.201397,"2025-07-25","02:07:42","LC-2030 UV Detector","Detector A","228nm",228,"","228nm","LC.1.1.DET.1.CH#1","5.97 SP1","NA","1","8","1","4.25 | 4.5","0.00333333333333333","min","min","60000","mV","0.001","TRUE","C:/LabSolutions/Data/Cal 006_007.lcd","shimadzu_lcd","a23d77f73e1c9e478a86a36845abba066555e186","long","chromconverter","data.frame","mV"
4.2520385470719,255.122312824314,3910.661,"mV","Detector A 228nm","Cal 006","Cal 006","Standard","System Administrator","C:\Users\User\Desktop\methods\Cerilliant_072425_quant.lcm","C:\Users\User\Desktop\Data\2025\July\072425_Cal_Cerilliant\072425_Cal_Cerilliant.lcb",2025-07-25 02:07:42.201397,"2025-07-25","02:07:42","LC-2030 UV Detector","Detector A","228nm",228,"","228nm","LC.1.1.DET.1.CH#1","5.97 SP1","NA","1","8","1","4.25 | 4.5","0.00333333333333333","min","min","60000","mV","0.001","TRUE","C:/LabSolutions/Data/Cal 006_007.lcd","shimadzu_lcd","a23d77f73e1c9e478a86a36845abba066555e186","long","chromconverter","data.frame","mV"
4.25222386953299,255.133432171979,3915.316,"mV","Detector A 228nm","Cal 006","Cal 006","Standard","System Administrator","C:\Users\User\Desktop\methods\Cerilliant_072425_quant.lcm","C:\Users\User\Desktop\Data\2025\July\072425_Cal_Cerilliant\072425_Cal_Cerilliant.lcb",2025-07-25 02:07:42.201397,"2025-07-25","02:07:42","LC-2030 UV Detector","Detector A","228nm",228,"","228nm","LC.1.1.DET.1.CH#1","5.97 SP1","NA","1","8","1","4.25 | 4.5","0.00333333333333333","min","min","60000","mV","0.001","TRUE","C:/LabSolutions/Data/Cal 006_007.lcd","shimadzu_lcd","a23d77f73e1c9e478a86a36845abba066555e186","long","chromconverter","data.frame","mV"
4.25240919199407,255.144551519644,3919.946,"mV","Detector A 228nm","Cal 006","Cal 006","Standard","System Administrator","C:\Users\User\Desktop\methods\Cerilliant_072425_quant.lcm","C:\Users\User\Desktop\Data\2025\July\072425_Cal_Cerilliant\072425_Cal_Cerilliant.lcb",2025-07-25 02:07:42.201397,"2025-07-25","02:07:42","LC-2030 UV Detector","Detector A","228nm",228,"","228nm","LC.1.1.DET.1.CH#1","5.97 SP1","NA","1","8","1","4.25 | 4.5","0.00333333333333333","min","min","60000","mV","0.001","TRUE","C:/LabSolutions/Data/Cal 006_007.lcd","shimadzu_lcd","a23d77f73e1c9e478a86a36845abba066555e186","long","chromconverter","data.frame","mV"
4.25259451445515,255.155670867309,3924.53,"mV","Detector A 228nm","Cal 006","Cal 006","Standard","System Administrator","C:\Users\User\Desktop\methods\Cerilliant_072425_quant.lcm","C:\Users\User\Desktop\Data\2025\July\072425_Cal_Cerilliant\072425_Cal_Cerilliant.lcb",2025-07-25 02:07:42.201397,"2025-07-25","02:07:42","LC-2030 UV Detector","Detector A","228nm",228,"","228nm","LC.1.1.DET.1.CH#1","5.97 SP1","NA","1","8","1","4.25 | 4.5","0.00333333333333333","min","min","60000","mV","0.001","TRUE","C:/LabSolutions/Data/Cal 006_007.lcd","shimadzu_lcd","a23d77f73e1c9e478a86a36845abba066555e186","long","chromconverter","data.frame","mV"
4.25277983691623,255.166790214974,3929.129,"mV","Detector A 228nm","Cal 006","Cal 006","Standard","System Administrator","C:\Users\User\Desktop\methods\Cerilliant_072425_quant.lcm","C:\Users\User\Desktop\Data\2025\July\072425_Cal_Cerilliant\072425_Cal_Cerilliant.lcb",2025-07-25 02:07:42.201397,"2025-07-25","02:07:42","LC-2030 UV Detector","Detector A","228nm",228,"","228nm","LC.1.1.DET.1.CH#1","5.97 SP1","NA","1","8","1","4.25 | 4.5","0.00333333333333333","min","min","60000","mV","0.001","TRUE","C:/LabSolutions/Data/Cal 006_007.lcd","shimadzu_lcd","a23d77f73e1c9e478a86a36845abba066555e186","long","chromconverter","data.frame","mV"
4.25296515937732,255.177909562639,3933.655,"mV","Detector A 228nm","Cal 006","Cal 006","Standard","System Administrator","C:\Users\User\Desktop\methods\Cerilliant_072425_quant.lcm","C:\Users\User\Desktop\Data\2025\July\072425_Cal_Cerilliant\072425_Cal_Cerilliant.lcb",2025-07-25 02:07:42.201397,"2025-07-25","02:07:42","LC-2030 UV Detector","Detector A","228nm",228,"","228nm","LC.1.1.DET.1.CH#1","5.97 SP1","NA","1","8","1","4.25 | 4.5","0.00333333333333333","min","min","60000","mV","0.001","TRUE","C:/LabSolutions/Data/Cal 006_007.lcd","shimadzu_lcd","a23d77f73e1c9e478a86a36845abba066555e186","long","chromconverter","data.frame","mV"
4.2531504818384,255.189028910304,3938.1,"mV","Detector A 228nm","Cal 006","Cal 006","Standard","System Administrator","C:\Users\User\Desktop\methods\Cerilliant_072425_quant.lcm","C:\Users\User\Desktop\Data\2025\July\072425_Cal_Cerilliant\072425_Cal_Cerilliant.lcb",2025-07-25 02:07:42.201397,"2025-07-25","02:07:42","LC-2030 UV Detector","Detector A","228nm",228,"","228nm","LC.1.1.DET.1.CH#1","5.97 SP1","NA","1","8","1","4.25 | 4.5","0.00333333333333333","min","min","60000","mV","0.001","TRUE","C:/LabSolutions/Data/Cal 006_007.lcd","shimadzu_lcd","a23d77f73e1c9e478a86a36845abba066555e186","long","chromconverter","data.frame","mV"
4.25333580429948,255.200148257969,3942.556,"mV","Detector A 228nm","Cal 006","Cal 006","Standard","System Administrator","C:\Users\User\Desktop\methods\Cerilliant_072425_quant.lcm","C:\Users\User\Desktop\Data\2025\July\072425_Cal_Cerilliant\072425_Cal_Cerilliant.lcb",2025-07-25 02:07:42.201397,"2025-07-25","02:07:42","LC-2030 UV Detector","Detector A","228nm",228,"","228nm","LC.1.1.DET.1.CH#1","5.97 SP1","NA","1","8","1","4.25 | 4.5","0.00333333333333333","min","min","60000","mV","0.001","TRUE","C:/LabSolutions/Data/Cal 006_007.lcd","shimadzu_lcd","a23d77f73e1c9e478a86a36845abba066555e186","long","chromconverter","data.frame","mV"
4.25352112676056,255.211267605634,3947.029,"mV","Detector A 228nm","Cal 006","Cal 006","Standard","System Administrator","C:\Users\User\Desktop\methods\Cerilliant_072425_quant.lcm","C:\Users\User\Desktop\Data\2025\July\072425_Cal_Cerilliant\072425_Cal_Cerilliant.lcb",2025-07-25 02:07:42.201397,"2025-07-25","02:07:42","LC-2030 UV Detector","Detector A","228nm",228,"","228nm","LC.1.1.DET.1.CH#1","5.97 SP1","NA","1","8","1","4.25 | 4.5","0.00333333333333333","min","min","60000","mV","0.001","TRUE","C:/LabSolutions/Data/Cal 006_007.lcd","shimadzu_lcd","a23d77f73e1c9e478a86a36845abba066555e186","long","chromconverter","data.frame","mV"
4.25370644922165,255.222386953299,3951.529,"mV","Detector A 228nm","Cal 006","Cal 006","Standard","System Administrator","C:\Users\User\Desktop\methods\Cerilliant_072425_quant.lcm","C:\Users\User\Desktop\Data\2025\July\072425_Cal_Cerilliant\072425_Cal_Cerilliant.lcb",2025-07-25 02:07:42.201397,"2025-07-25","02:07:42","LC-2030 UV Detector","Detector A","228nm",228,"","228nm","LC.1.1.DET.1.CH#1","5.97 SP1","NA","1","8","1","4.25 | 4.5","0.00333333333333333","min","min","60000","mV","0.001","TRUE","C:/LabSolutions/Data/Cal 006_007.lcd","shimadzu_lcd","a23d77f73e1c9e478a86a36845abba066555e186","long","chromconverter","data.frame","mV"
4.25389177168273,255.233506300964,3956.015,"mV","Detector A 228nm","Cal 006","Cal 006","Standard","System Administrator","C:\Users\User\Desktop\methods\Cerilliant_072425_quant.lcm","C:\Users\User\Desktop\Data\2025\July\072425_Cal_Cerilliant\072425_Cal_Cerilliant.lcb",2025-07-25 02:07:42.201397,"2025-07-25","02:07:42","LC-2030 UV Detector","Detector A","228nm",228,"","228nm","LC.1.1.DET.1.CH#1","5.97 SP1","NA","1","8","1","4.25 | 4.5","0.00333333333333333","min","min","60000","mV","0.001","TRUE","C:/LabSolutions/Data/Cal 006_007.lcd","shimadzu_lcd","a23d77f73e1c9e478a86a36845abba066555e186","long","chromconverter","data.frame","mV"
